code,tickers,name,industry
8401,8401.HK,STREAM IDEAS GP LTD,Commercial Services
8611,8611.HK,MINDTELL TECHNOLOGY LTD,Technology Services
8448,8448.HK,UNIVERSE PRINTSHOP HLDGS LTD,Commercial Services
1825,1825.HK,STERLING GROUP HOLDINGS LTD,Consumer Non-Durables
8052,8052.HK,LUK HING ENTERTAINMENT GP HLDGS LTD,Consumer Services
8092,8092.HK,ITE(HLDGS),Electronic Technology
8069,8069.HK,FLYDOO TECHNOLOGY HOLDING LIMITED,Consumer Services
8366,8366.HK,ZHEJIANG UTD INV HLDG GP LTD,Industrial Services
0485,0485.HK,CHINA SINOSTAR GP COMPANY LTD,Electronic Technology
0352,0352.HK,FORTUNE SUN (CHINA) HOLDINGS LTD,Finance
8331,8331.HK,PB GROUP LTD,Non-Energy Minerals
8208,8208.HK,WMCH GLOBAL INVESTMENT LTD,Industrial Services
9978,9978.HK,FINELAND LIVING SERVICES GROUP LTD,Finance
8417,8417.HK,DADI EDUCATION HOLDINGS LTD,Commercial Services
8245,8245.HK,SHANYU GROUP HOLDINGS CO LTD,Electronic Technology
1025,1025.HK,KNT HOLDINGS LTD,Consumer Non-Durables
2999,2999.HK,KNT HOLDINGS LTD,Consumer Non-Durables
8196,8196.HK,FUTIAN HOLDINGS LTD,Industrial Services
8437,8437.HK,RMH HLDGS LTD,Health Services
8262,8262.HK,SUPER STRONG HOLDINGS LTD,Industrial Services
0426,0426.HK,ONE MEDIA GROUP,Consumer Services
8121,8121.HK,GUOEN HOLDINGS LTD,Commercial Services
8475,8475.HK,E-STATION GREEN TECH GP CO LTD,Consumer Services
8280,8280.HK,CHINA DIGITAL VIDEO HOLDINGS LTD,Consumer Durables
8126,8126.HK,GA HOLDINGS,Distribution Services
8511,8511.HK,MIN FU INTERNATIONAL HOLDING LTD,Technology Services
8282,8282.HK,GAMEONE HOLDINGS LIMITED,Retail Trade
8087,8087.HK,CHINA 33 MEDIA GROUP LIMITED,Commercial Services
8365,8365.HK,HATCHER GROUP LTD,Finance
8430,8430.HK,C&N HLDGS LTD,Transportation
8516,8516.HK,GRAND TALENTS GROUP HOLDINGS LTD,Industrial Services
8429,8429.HK,SV VISION LTD,Commercial Services
8079,8079.HK,WISDOMCOME GROUP HOLDINGS LTD,Distribution Services
8455,8455.HK,LAI GROUP HOLDING COMPANY LTD,Industrial Services
8337,8337.HK,DIRECTEL HOLDINGS LIMITED,Communications
8293,8293.HK,SINGASIA HOLDINGS LTD,Commercial Services
8510,8510.HK,TOP STANDARD CORP,Consumer Services
8056,8056.HK,LIFE CONCEPTS HOLDINGS LTD (BERMUDA,Consumer Services
8493,8493.HK,DRAGON KING GP HLDGS LTD,Consumer Services
8133,8133.HK,JISHENG GROUP HOLDINGS LTD,Non-Energy Minerals
8623,8623.HK,CHINA SAFTOWER INTL HLDG GRP LTD,Producer Manufacturing
8422,8422.HK,WT GROUP HOLDINGS LTD,Industrial Services
8285,8285.HK,SLING GP HLDGS LTD,Consumer Non-Durables
8059,8059.HK,GLORY FLAME HOLDINGS LTD,Industrial Services
8456,8456.HK,MANSION INTERNATIONAL HLDGS LTD,Consumer Non-Durables
8460,8460.HK,BASETROPHY GROUP HOLDINGS LTD,Industrial Services
8612,8612.HK,WORLD SUPER HOLDINGS LTD,Distribution Services
8341,8341.HK,AESO HOLDINGS LTD,Industrial Services
8007,8007.HK,GLOBAL STRATEGIC GROUP LIMITED,Technology Services
8526,8526.HK,WING FUNG GP ASIA LTD,Industrial Services
8431,8431.HK,HAO BAI INTERNATIONAL (CAYMAN) LTD,Utilities
8063,8063.HK,GLOBAL MASTERMIND HOLDINGS LTD,Finance
8161,8161.HK,MEDINET GROUP LTD,Health Services
8191,8191.HK,HONG WEI (ASIA) HOLDINGS CO LTD,Producer Manufacturing
0745,0745.HK,CHINA NATIONAL CULTURE GROUP LTD,Commercial Services
8347,8347.HK,F8 ENTERPRISES (HOLDINGS) GROUP LTD,Distribution Services
8385,8385.HK,PROSPEROUS PRINTING CO LTD,Consumer Services
2460,2460.HK,CHINA RESOURCE BEVERAGE HOLDINGS CO,Consumer Non-Durables
9807,9807.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA ROBOTICS AND AI ETF (USD),Miscellaneous
3187,3187.HK,SAMSUNG ASSET MGT (HONG KONG) LTD S&P HIGH DIV APAC EX NZ REITS ETF HKD,Miscellaneous
9159,9159.HK,PREMIA PARTNERS COMPANY LTD FTSE TWSE TAIWAN 50 ETF USD ACC,NA
3001,3001.HK,PREMIA PARTNERS COMPANY LTD CHINA USD PROP BD ETF HKD,Miscellaneous
3034,3034.HK,CSOP ASSET MANAGEMENT LTD CSOP NASDAQ 100 ETF,Miscellaneous
3040,3040.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X MSCI CHINA ETF HKD,Miscellaneous
9046,9046.HK,CHINA ASSET MANAGEMENT (HK) CHINA AMC ETHER ETF USD,NA
2840,2840.HK,SPDR GOLD TRUST GOLD SHARES NPV,Miscellaneous
3133,3133.HK,CSOP ASSET MANAGEMENT LTD CSOP HUATAI-PINEBRIDGE CSI 300 ETF,Miscellaneous
9839,9839.HK,CHINA ASSET MANAGEMENT (HK) MSCI CHINA A 50 CONNECT ETF USD,Miscellaneous
82823,82823.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES FTSE CHINA A50 ETF CNY,Miscellaneous
3006,3006.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X AI & INNOVATIVE TECH ACTIVE ETF,Miscellaneous
2815,2815.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA LITTLE GIANT ETF CNY,NA
7299,7299.HK,CSOP ASSET MANAGEMENT LTD CSOP GOLD FUTURES DAILY 2X LEV PROD ETF,Miscellaneous
83046,83046.HK,CHINA ASSET MANAGEMENT (HK) CHINA AMC ETHER ETF CNY,NA
3137,3137.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X USD MONEY MARKET ETF USD,NA
7376,7376.HK,CSOP ASSET MANAGEMENT LTD BITCOIN FUTURES DAILY (-1X) INVERSE ETF,Miscellaneous
9196,9196.HK,BOSERA ASSET MGT (INTL) CO LTD USD MONEY MARKET ETF USD,Miscellaneous
83130,83130.HK,HANG SENG INVESTMENT MANAGEMENT HANG SENG HARVEST CSI 300 IDX ETF CNY,Miscellaneous
3125,3125.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES SHT DUR CN POL BANK BOND ETF HKD,Miscellaneous
7200,7200.HK,CSOP ASSET MANAGEMENT LTD HANG SENG IDX DAILY 2X LEV PROD ETF,Miscellaneous
3036,3036.HK,XTRACKERS MSCI TAIWAN UCITS ETF 1C,Miscellaneous
7552,7552.HK,CSOP ASSET MANAGEMENT LTD HANG SENG TECH IDX DAILY -2X INV ETF HKD,Miscellaneous
83038,83038.HK,HANG SENG INVESTMENT MANAGEMENT STOCK CONNECT CHINA A LOW CARBON IDX ETF,NA
82846,82846.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE CSI 300 CNY ETF,Miscellaneous
83012,83012.HK,AMUNDI HONG KONG LTD HANG SENG HK 35 IDX CNY ETF,Miscellaneous
3135,3135.HK,SAMSUNG ETFS TRUST III BITCOIN FUTURES ACTIVE ETF USD,Miscellaneous
3116,3116.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X ASIA PACIFIC HIGH DIV YIELD ETF,Miscellaneous
3436,3436.HK,HANG SENG INVESTMENT MANAGEMENT HSCMS US TREASURY 1-3 YEAR INDEX ETF,NA
7522,7522.HK,CHINA ASSET MANAGEMENT (HK) NASDAQ 100 INDEX DAILY -2X INV PROD ETF,Miscellaneous
3046,3046.HK,CHINA ASSET MANAGEMENT (HK) CHINA AMC ETHER ETF HKD,Miscellaneous
3413,3413.HK,DOO FINANCIAL HK LTD DOO WEALTH SELECTED AI & AUTO ACTIVE ETF,NA
7233,7233.HK,CSOP ASSET MANAGEMENT LTD CSOP CSI 300 INDEX DAILY 2X LEV ETF,Miscellaneous
3410,3410.HK,HANG SENG INVESTMENT MANAGEMENT JAPAN TOPIX 100 INDEX ETF HKD,Miscellaneous
7232,7232.HK,FUBON FUND MANAGEMENT HONG KON FTSE TAIWAN DAILY (2X) LEVERAGED PRODUCT,Miscellaneous
9812,9812.HK,SAMSUNG ASSET MGT (HONG KONG) LTD CSI CHINA DRAGON INTERNET ETF,Miscellaneous
82830,82830.HK,CSOP ASSET MANAGEMENT LTD CSOP SAUDI ARABIA ETF CNY,Miscellaneous
2845,2845.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA ELEC VHC & BAT ETF(USD),Miscellaneous
82822,82822.HK,CSOP ASSET MANAGEMENT LTD FTSE CHINA A50 ETF CNY,Miscellaneous
83161,83161.HK,CHINA ASSET MANAGEMENT (HK) RMB MONEY MARKET ETF CNY,Miscellaneous
3007,3007.HK,XTRACKERS XTRACKERS FTSE CHINA 50 UCITS ETF 1C,Miscellaneous
2810,2810.HK,PREMIA PARTNERS COMPANY LTD DOW JONES EMERG ASEAN TITANS 100 ETF HKD,Miscellaneous
3010,3010.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE MSCI ASIA EX JAPAN ETF,Miscellaneous
83437,83437.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA CHINA REFORM HK CSOE IDX ETF CNY,Miscellaneous
9804,9804.HK,PREMIA PARTNERS COMPANY LTD MSCI VIETNAM ETF USD,Miscellaneous
3012,3012.HK,AMUNDI HONG KONG LTD HANG SENG HK 35 IDX HKD ETF,Miscellaneous
3096,3096.HK,CSOP ASSET MANAGEMENT LTD USD MONEY MARKET ETF HKD,Miscellaneous
82800,82800.HK,TRACKER FUND OF HONG KONG(TRAHK) ETF UNITS CNY,Miscellaneous
83404,83404.HK,CHINA ASSET MANAGEMENT (HK) CHINAAMC MSCI INDIA ETF CNY,NA
3454,3454.HK,CSOP ASSET MANAGEMENT LTD,NA
2843,2843.HK,AMUNDI HONG KONG LTD FTSE CHINA A50 INDX HKD ETF,Miscellaneous
3426,3426.HK,DOO FINANCIAL HK LTD DOO WEALTH SELECTED WEB3 ETF,NA
2826,2826.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA CLOUD COMPUTING ETF HKD,Miscellaneous
3195,3195.HK,HANG SENG INVESTMENT MANAGEMENT S&P 500 INDEX ETF HKD,NA
3115,3115.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE HANG SENG INDEX ETF HKD,Miscellaneous
3087,3087.HK,XTRACKERS FTSE VIETNAM SWAP UCITS ETF,Miscellaneous
2837,2837.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X HANG SENG TECH ETF HKD,Miscellaneous
2806,2806.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA CONSUMER BRAND ETF (HKD),Miscellaneous
3038,3038.HK,HANG SENG INVESTMENT MANAGEMENT STOCK CONNECT CHINA A LOW CARBON IDX ETF,Miscellaneous
9439,9439.HK,HARVEST GLOBAL INVESTMENTS LIMITED BITCOIN SPOT ETF USD,NA
9146,9146.HK,CHINA ASSET MANAGEMENT (HK) 20+ YEAR US TREASURY BOND ETF USD DIS,Miscellaneous
9820,9820.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA BIOTECH ETF USD,Miscellaneous
2846,2846.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE CSI 300 ETF,Miscellaneous
3162,3162.HK,CSOP ASSET MANAGEMENT LTD GLOBAL SMART DRIVING INDEX ETF,Miscellaneous
3146,3146.HK,CHINA ASSET MANAGEMENT (HK) 20+ YEAR US TREASURY BOND ETF HKD DIS,Miscellaneous
9191,9191.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA SEMICONDUCTOR ETF (USD),Miscellaneous
3077,3077.HK,PREMIA PARTNERS COMPANY LTD US TSY FLOATING RATE ETF HKD DIST UNITS,Miscellaneous
3109,3109.HK,CSOP ASSET MANAGEMENT LTD CSOP STAR 50 INDEX ETF,Miscellaneous
3171,3171.HK,SAMSUNG ASSET MGT (HONG KONG) LTD BLOCKCHAIN TECHNOLOGIES ETF HKD,Miscellaneous
2823,2823.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES FTSE CHINA A50 ETF HKD,Miscellaneous
3021,3021.HK,FUBON FUND MANAGEMENT HONG KON FTSE TAIWAN RIC CAPPED INDEX ETF,Miscellaneous
9809,9809.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA CLEAN ENERGY ETF (USD),Miscellaneous
3009,3009.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA HASHKEY ETHER ETF (HKD),NA
3003,3003.HK,CSOP ASSET MANAGEMENT LTD CSOP MSCI A 50 CONNECT ETF,Miscellaneous
9411,9411.HK,PREMIA PARTNERS COMPANY LTD JP MORGAN ASIA CR INV GRD USD BD ETF USD,NA
3047,3047.HK,SHANXI SECURITIES INT AM LTD SSIF DCE IRON ORE FUT INDEX HKD ETF,Miscellaneous
3167,3167.HK,CSOP ASSET MANAGEMENT LTD S&P NEW CHINA SECT ETF HKD,Miscellaneous
2832,2832.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA STAR 50 INDEX ETF HKD,Miscellaneous
3081,3081.HK,SENSIBLE ASSET MGT HK LTD VALUE GOLD ETF HKD,Miscellaneous
3011,3011.HK,CHINA INTL CAP CORP HK ASSET MGMT ICBC CICC USD MONEY MARKET ETF,Miscellaneous
9179,9179.HK,HARVEST GLOBAL INVESTMENTS LIMITED ETHER SPOT ETF USD,NA
83088,83088.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG TECH INDEX ETF CNY,Miscellaneous
9081,9081.HK,SENSIBLE ASSET MGT HK LTD VALUE GOLD ETF USD,Miscellaneous
3110,3110.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X HANG SENG HIGH DIV YLD ETF HKD,Miscellaneous
2807,2807.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA ROBOTICS AND AI ETF (HKD),Miscellaneous
3433,3433.HK,CSOP ASSET MANAGEMENT LTD FTSE US TREASURY 20+ YEARS IDX ETF HKD,Miscellaneous
9060,9060.HK,CHINA INTL CAP CORP HK ASSET MGMT CICC CARBON FUTURES ETF USD,Miscellaneous
82832,82832.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA STAR 50 INDEX ETF CNY,Miscellaneous
3419,3419.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X HSI COMPONENTS COVERED ETF,Miscellaneous
3097,3097.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X S&P CRUDE OIL FUT ENH ER ETF,Miscellaneous
3412,3412.HK,DOO FINANCIAL HK LTD DOO WEALTH SELECTED DIGITAL PMTS ETF,Miscellaneous
83199,83199.HK,CSOP ASSET MANAGEMENT LTD ICBC FTSE CHI GOV POL BK BD IDX ETF CNY,Miscellaneous
3050,3050.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA GLOBAL LEADERS ETF,Miscellaneous
83188,83188.HK,CHINA ASSET MANAGEMENT (HK) CSI 300 INDEX ETF(CNY),Miscellaneous
3070,3070.HK,PING AN OF CHINA ASSET MNMNT (HK) CSI HK DIVIDEND ETF,Miscellaneous
9814,9814.HK,SAMSUNG ASSET MGT (HONG KONG) LTD NYSE FANG+ ETF USD,Miscellaneous
83118,83118.HK,HARVEST GLOBAL INVESTMENTS LIMITED MSCI CHINA A INDEX ETF CNY,Miscellaneous
9151,9151.HK,PREMIA PARTNERS COMPANY LTD CHINA STAR50 ETF USD,Miscellaneous
83128,83128.HK,HANG SENG INVESTMENT MANAGEMENT CHINA A INDUSTRY TOP INDEX ETF DIS,Miscellaneous
3068,3068.HK,CSOP ASSET MANAGEMENT LTD ETHER FUTURES ETF,Miscellaneous
9836,9836.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE SENSEX INDIA ETF,Miscellaneous
3184,3184.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X INDIA SELECT TOP 10 ETF HKD,NA
83081,83081.HK,SENSIBLE ASSET MGT HK LTD VALUE GOLD ETF CNY,Miscellaneous
3173,3173.HK,PREMIA ETF SERIES CSI CAIXIN CHINA NEW ECONOMY ETF HKD,Miscellaneous
3179,3179.HK,HARVEST GLOBAL INVESTMENTS LIMITED ETHER SPOT ETF HKD,NA
3404,3404.HK,CHINA ASSET MANAGEMENT (HK) CHINAAMC MSCI INDIA ETF HKD,Miscellaneous
3112,3112.HK,PANDO FINANCE LTD BLOCKCHAIN ETF,Miscellaneous
2820,2820.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA BIOTECH ETF HKD,Miscellaneous
3156,3156.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA 20+ YR US TREASURY BD ETF HKD DIS,Miscellaneous
7332,7332.HK,FUBON FUND MANAGEMENT HONG KON FTSE TAIWAN DAILY (-1X) INVERSE PRODUCT,Miscellaneous
7266,7266.HK,CSOP ASSET MANAGEMENT LTD CSOP NASDAQ 100 IDX DLY 2X LEV PROD ETF,Miscellaneous
3188,3188.HK,CHINA ASSET MANAGEMENT (HK) CSI 300 INDEX ETF(HKD),Miscellaneous
7226,7226.HK,CSOP ASSET MANAGEMENT LTD CSOP HANG SENG TECH 2X ETF,Miscellaneous
9008,9008.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA HASHKEY BITCOIN ETF (USD),Miscellaneous
3008,3008.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA HASHKEY BITCOIN ETF (HKD),NA
3129,3129.HK,BOCI PRUDENTIAL ASSET MGMT LTD GREATER BAY AREA CLIMATE TRANSITION ETF,Miscellaneous
9806,9806.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA CONSUMER BRAND ETF (USD),Miscellaneous
3076,3076.HK,FUBON FUND MANAGEMENT HONG KON NYSE FACTSET TAIWAN CORE SEMICON IDX ETF,Miscellaneous
83146,83146.HK,CHINA ASSET MANAGEMENT (HK) 20+ YEAR US TREASURY BOND ETF CNY DIS,Miscellaneous
9069,9069.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG HONG KONG BIOTECH IDX ETF USD,Miscellaneous
3151,3151.HK,PREMIA PARTNERS COMPANY LTD CHINA STAR50 ETF HKD,Miscellaneous
3181,3181.HK,PREMIA PARTNERS COMPANY LTD PREMIA ASIA INNOVATIVE TECH ETF HKD,Miscellaneous
3032,3032.HK,HANG SENG INVESTMENT MANAGEMENT TECH INDEX ETF,Miscellaneous
82828,82828.HK,HANG SENG INVESTMENT MANAGEMENT CHINA ENTERPRISES IDX ETF CL CNY,Miscellaneous
2800,2800.HK,TRACKER FUND OF HONG KONG(TRAHK) ETF UNITS HKD,Miscellaneous
3150,3150.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X JAPAN GLOBAL LEADERS ETF HKD,NA
3196,3196.HK,BOSERA ASSET MGT (INTL) CO LTD USD MONEY MARKET ETF HKD,Miscellaneous
3134,3134.HK,CSOP ASSET MANAGEMENT LTD HUATAI PINEBRIDGE CSI PHOTOVOLTAIC ETF,Miscellaneous
3118,3118.HK,HARVEST GLOBAL INVESTMENTS LIMITED MSCI CHINA A INDEX ETF HKD,Miscellaneous
3029,3029.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X HANG SENG ESG ETF,Miscellaneous
83129,83129.HK,BOCI PRUDENTIAL ASSET MGMT LTD GREATER BAY AREA CLIMATE TRANSITION ETF,Miscellaneous
83168,83168.HK,HANG SENG INVESTMENT MANAGEMENT HANG SENG RMB GOLD ETF,Miscellaneous
83151,83151.HK,PREMIA PARTNERS COMPANY LTD CHINA STAR50 ETF CNY,Miscellaneous
3175,3175.HK,SAMSUNG ASSET MGT (HONG KONG) LTD S&P GSCI CRUDE OIL ER FUTURES ETF,Miscellaneous
9078,9078.HK,PREMIA PARTNERS COMPANY LTD US TSY FLOATING RATE ETF USD ACC,Miscellaneous
83115,83115.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE HANG SENG INDEX ETF CNY,Miscellaneous
3405,3405.HK,FUBON FUND MANAGEMENT HONG KON NYSE FACTSET ASIA BAT & ENGY STO IDX ETF,Miscellaneous
83111,83111.HK,E FUND MANAGEMENT(HK) CO LIMITED MSCI CHINA A50 CONNECT ETF CNY,Miscellaneous
2817,2817.HK,PREMIA PARTNERS COMPANY LTD CHINA TSY & POL BK BOND LG DUR ETF HKD,Miscellaneous
7568,7568.HK,CSOP ASSET MANAGEMENT LTD NASDAQ-100 IDX DLY(-2X)INVERSE PROD ETF,Miscellaneous
3161,3161.HK,CHINA ASSET MANAGEMENT (HK) RMB MONEY MARKET ETF HKD,Miscellaneous
83189,83189.HK,E FUND MANAGEMENT(HK) CO LIMITED CSI LIQUOR INDEX ETF CNY,Miscellaneous
2835,2835.HK,PHILLIP CAPITAL MANAGEMENT HK PHILLIP HK NEW LST EQ ID ETF,Miscellaneous
3033,3033.HK,CSOP ASSET MANAGEMENT LTD CSOP HANG SENG TECH INDEX ETF,Miscellaneous
2822,2822.HK,CSOP ASSET MANAGEMENT LTD FTSE CHINA A50 ETF HKD DIS,Miscellaneous
3199,3199.HK,CSOP ASSET MANAGEMENT LTD ICBC FTSE CHI GOV POL BK BD IDX ETF HKD,Miscellaneous
3403,3403.HK,CHINA ASSET MANAGEMENT (HK) HSI ESG ETF HKD,Miscellaneous
9077,9077.HK,PREMIA PARTNERS COMPANY LTD US TSY FLOATING RATE ETF USD DIST UNITS,Miscellaneous
3056,3056.HK,PANDO FINANCE LTD INNOVATION ETF,Miscellaneous
3453,3453.HK,PREMIA PARTNERS COMPANY LTD FTSE TWSE TAIWAN 50 ETF HKD DIS,Miscellaneous
83010,83010.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD CORE MSCI AC ASIA EX JP IDX CNY ETF,Miscellaneous
3004,3004.HK,CSOP ASSET MANAGEMENT LTD FTSE VIETNAM 30 ETF HKD,Miscellaneous
2836,2836.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE SENSEX INDIA ETF,Miscellaneous
3194,3194.HK,CSOP ASSET MANAGEMENT LTD GLOBAL CLOUD COMPUTING TECHNOLOGY ETF,Miscellaneous
3189,3189.HK,E FUND MANAGEMENT(HK) CO LIMITED CSI LIQUOR INDEX ETF HKD,Miscellaneous
3439,3439.HK,HARVEST GLOBAL INVESTMENTS LIMITED BITCOIN SPOT ETF HKD,NA
3422,3422.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X INNOVATIVE BLUECHIP TOP 10 ETF,Miscellaneous
3416,3416.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X HSCEI COMPONENTS COVERED ETF,Miscellaneous
9074,9074.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES CORE MSCI TAIWAN INDEX USD ETF,Miscellaneous
7234,7234.HK,BOSERA ASSET MGT (INTL) CO LTD SZSE CHINEXT DAILY (2X) LEV PROD ETF,Miscellaneous
2830,2830.HK,CSOP ASSET MANAGEMENT LTD CSOP SAUDI ARABIA ETF HKD,Miscellaneous
9187,9187.HK,SAMSUNG ASSET MGT (HONG KONG) LTD S&P HIGH DIV APAC EX NZ REITS ETF USD,Miscellaneous
2828,2828.HK,HANG SENG INVESTMENT MANAGEMENT HANG SENG CHINA ENT IDX ETF,Miscellaneous
3111,3111.HK,E FUND MANAGEMENT(HK) CO LIMITED MSCI CHINA A50 CONNECT ETF HKD,Miscellaneous
3432,3432.HK,CSOP ASSET MANAGEMENT LTD CSOP MSCI HK CHINA CONNECT SELECT ETF,Miscellaneous
9826,9826.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA CLOUD COMPUTING ETF USD,Miscellaneous
3160,3160.HK,CHINA ASSET MANAGEMENT (HK) MSCI JAPAN HEDGED TO USD ETF,Miscellaneous
3072,3072.HK,NIKKO AM HONG KONG LTD GLOBAL INTERNET ETF HKD,Miscellaneous
9404,9404.HK,CHINA ASSET MANAGEMENT (HK) CHINAAMC MSCI INDIA ETF USD,NA
3053,3053.HK,CSOP ASSET MANAGEMENT LTD HKD MONEY MARKET ETF HKD,Miscellaneous
3145,3145.HK,CHINA ASSET MANAGEMENT (HK) ASIA HIGH DIVIDEND ETF,Miscellaneous
9173,9173.HK,PREMIA PARTNERS COMPANY LTD CSI CAIXIN CHINA NEW ECONOMY ETF USD,Miscellaneous
3088,3088.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG TECH INDEX ETF HKD,Miscellaneous
9450,9450.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X US TREASURY 3-5 YEAR ETF USD,NA
3020,3020.HK,XTRACKERS MSCI USA SWAP UCITS ETF 1C,Miscellaneous
7300,7300.HK,CSOP ASSET MANAGEMENT LTD HANG SENG IDX DAILY -1X INV PROD ETF,Miscellaneous
9088,9088.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG TECH INDEX ETF USD,Miscellaneous
3193,3193.HK,CSOP ASSET MANAGEMENT LTD YINHUA CSI 5G COMMUNICATIONS THEME ETF,Miscellaneous
3132,3132.HK,SAMSUNG ASSET MGT (HONG KONG) LTD BLOOMBERG GLOBAL SEMICONDUCTOR ETF,Miscellaneous
83147,83147.HK,CSOP ASSET MANAGEMENT LTD SZSE CHINEXT CNY ETF,Miscellaneous
3185,3185.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X FINTECH ETF HKD,Miscellaneous
2834,2834.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES NASDAQ 100 INDEX HKD ETF,Miscellaneous
3069,3069.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG HONG KONG BIOTECH IDX ETF HKD,Miscellaneous
3130,3130.HK,HANG SENG INVESTMENT MANAGEMENT HANG SENG HARVEST CSI 300 IDX ETF HKD,Miscellaneous
82840,82840.HK,SPDR GOLD TRUST SPDR GOLD TRT ETF CNY,NA
2814,2814.HK,SAMSUNG ASSET MGT (HONG KONG) LTD NYSE FANG+ ETF HKD,Miscellaneous
9047,9047.HK,SHANXI SECURITIES INT AM LTD SSIF DCE IRON ORE FUT INDEX USD ETF,Miscellaneous
3437,3437.HK,BOSERA ASSET MGT (INTL) CO LTD BOSERA CHINA REFORM HK CSOE IDX ETF HKD,Miscellaneous
3191,3191.HK,MIRAE ASSET GBL INVMTS (HK)LTD GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),Miscellaneous
83001,83001.HK,PREMIA PARTNERS COMPANY LTD CHINA USD PROP BD ETF CNY,Miscellaneous
9834,9834.HK,BLACKROCK ASSET MGMT NORTH ASIA LTD ISHARES NASDAQ 100 INDEX USD ETF,Miscellaneous
7500,7500.HK,CSOP ASSET MANAGEMENT LTD CSOP HSI INDEX DAILY -2X INV ETF,Miscellaneous
3039,3039.HK,E FUND MANAGEMENT(HK) CO LIMITED HSI ESG ENHANCED INDEX ETF HKD,Miscellaneous
9810,9810.HK,PREMIA PARTNERS COMPANY LTD DOW JONES EMERG ASEAN TITANS 100 ETF USD,Miscellaneous
83069,83069.HK,CHINA ASSET MANAGEMENT (HK) HANG SENG HONG KONG BIOTECH IDX ETF CNY,Miscellaneous
3037,3037.HK,CSOP ASSET MANAGEMENT LTD HANG SENG INDEX ETF,Miscellaneous
3141,3141.HK,CHINA ASSET MANAGEMENT (HK) ASIA USD INVESTMENT GRADE BOND ETF HKD,Miscellaneous
