code,tickers,name,industry
MUFTI.NS,MUFTI.NS,CREDO BRANDS MARKETING LIMITED,Retail Trade
BEEKAY.NS,BEEKAY.NS,BEEKAY STEEL INDUSTRIES LTD.,Non-Energy Minerals
VKAL.NS,VKAL.NS,VANTAGE KNOWLEDGE ACADEMY LIMI,Commercial Services
SHIVACEM.NS,SHIVACEM.NS,SHIVA CEMENT LTD.,Non-Energy Minerals
KROSS.NS,KROSS.NS,KROSS LIMITED,Producer Manufacturing
TNPL.NS,TNPL.NS,TAMIL NADU NEWSPRINT & PAPERS,Process Industries
VASCONEQ.NS,VASCONEQ.NS,VASCON ENGINEERS LTD,Industrial Services
MVGJL.NS,MVGJL.NS,MANOJ VAIBHAV GEMS 'N' JEWELLE,Retail Trade
UTTAMSUGAR.NS,UTTAMSUGAR.NS,UTTAM SUGAR MILLS LTD.,Process Industries
HLVLTD.NS,HLVLTD.NS,HLV LIMITED,Consumer Services
XCHANGING.NS,XCHANGING.NS,XCHANGING SOLUTIONS LTD.,Technology Services
3BBLACKBIO.NS,3BBLACKBIO.NS,3B BLACKBIO DX LIMITED,Process Industries
NGLFINE.NS,NGLFINE.NS,NGL FINE-CHEM LTD.,Health Technology
INDOAMIN.NS,INDOAMIN.NS,INDO AMINES LTD.,Process Industries
ELECTHERM.NS,ELECTHERM.NS,ELECTROTHERM (INDIA) LTD.,Non-Energy Minerals
DWARKESH.NS,DWARKESH.NS,DWARIKESH SUGAR IND LTD,Process Industries
TVTODAY.NS,TVTODAY.NS,TV TODAY NETWORK LTD,Consumer Services
PAKKA.NS,PAKKA.NS,PAKKA LIMITED,Process Industries
MAXIND.NS,MAXIND.NS,MAX INDIA LIMITED,Health Services
PVSL.NS,PVSL.NS,POPULAR VEHICLES AND SERVICES,Retail Trade
SNOWMAN.NS,SNOWMAN.NS,SNOWMAN LOGISTICS LTD,Commercial Services
KUANTUM.NS,KUANTUM.NS,KUANTUM PAPERS LTD,Process Industries
RKSWAMY.NS,RKSWAMY.NS,R K SWAMY LIMITED,Commercial Services
ARIHANTCAP.NS,ARIHANTCAP.NS,ARIHANT CAPITAL MARKETS LTD.,Finance
GICHSGFIN.NS,GICHSGFIN.NS,GIC HOUSING FINANCE LTD.,Finance
JAGAJITIND.NS,JAGAJITIND.NS,JAGATJIT INDUSTRIES LTD.,Consumer Non-Durables
KSOLVES.NS,KSOLVES.NS,KSOLVES INDIA LTD,Technology Services
MANALIPETC.NS,MANALIPETC.NS,MANALI PETROCHEMICALS LTD,Process Industries
MAFATIND.NS,MAFATIND.NS,MAFATLAL INDUSTRIES LTD.,Process Industries
COSMICCRF.NS,COSMICCRF.NS,COSMIC CRF LIMITED,Non-Energy Minerals
AGSTRA.NS,AGSTRA.NS,AGS TRANSACT TECHNOLOGIES LIMI,Commercial Services
CONTROLPR.NS,CONTROLPR.NS,CONTROL PRINT LTD.,Electronic Technology
SATIA.NS,SATIA.NS,SATIA INDUSTRIES LIMITED,Process Industries
SAINTGOBAIN.NS,SAINTGOBAIN.NS,SAINT-GOBAIN SEKURIT INDIA LTD,Consumer Durables
INDORAMA.NS,INDORAMA.NS,INDO RAMA SYNTHETICS LTD,Process Industries
VALIANTORG.NS,VALIANTORG.NS,VALIANT ORGANICS LIMITED,Process Industries
LASTMILE.NS,LASTMILE.NS,LAST MILE ENTERPRISES LIMITED,Industrial Services
RITCO.NS,RITCO.NS,RITCO LOGISTICS LIMITED,Transportation
THEINVEST.NS,THEINVEST.NS,THE INVESTMENT TRUST OF INDIA,Finance
ELIN.NS,ELIN.NS,ELIN ELECTRONICS LIMITED,Electronic Technology
DHARMAJ.NS,DHARMAJ.NS,DHARMAJ CROP GUARD LIMITED,Process Industries
SASTASUNDR.NS,SASTASUNDR.NS,SASTASUNDAR VENTURES LIMITED,Retail Trade
JAYBARMARU.NS,JAYBARMARU.NS,JAY BHARAT MARUTI LTD.,Distribution Services
ASAL.NS,ASAL.NS,AUTOMOTIVE STAMPINGS & AS,Producer Manufacturing
NINSYS.NS,NINSYS.NS,NINTEC SYSTEMS LTD,Technology Services
CELLECOR.NS,CELLECOR.NS,CELLECOR GADGETS LTD,Consumer Durables
SIKA.NS,SIKA.NS,SIKA INTERPLANT SYSTEMS LTD.,Electronic Technology
INFOBEAN.NS,INFOBEAN.NS,INFOBEANS TECHNOLOGIES LIMITED,Technology Services
TUTIALKA.NS,TUTIALKA.NS,TUTICORIN ALKALI CHEMICALS AND,Process Industries
ISTLTD.NS,ISTLTD.NS,IST LTD.,Producer Manufacturing
NELCAST.NS,NELCAST.NS,NELCAST LTD,Non-Energy Minerals
TANAA.NS,TANAA.NS,TANEJA AEROSPACE & AVIATION LT,Electronic Technology
PRIMESECU.NS,PRIMESECU.NS,PRIME SECURITIES LTD,Finance
BENARAS.NS,BENARAS.NS,BENARES HOTELS LTD.,Consumer Services
NDTV.NS,NDTV.NS,NEW DELHI TELEVISION LTD.,Consumer Services
SCL.NS,SCL.NS,SUNSHINE CAPITAL LTD.,Finance
INDOTHAI.NS,INDOTHAI.NS,INDO THAI SEC LTD,Finance
SAHANA.NS,SAHANA.NS,SAHANA SYSTEM LTD,Technology Services
NACLIND.NS,NACLIND.NS,NACL INDUSTRIES LIMITED,Process Industries
MAGADSUGAR.NS,MAGADSUGAR.NS,MAGADH SUGAR & ENERGY LIMITED,Process Industries
MAANALU.NS,MAANALU.NS,MAAN ALUMINIUM LTD.,Non-Energy Minerals
UNIENTER.NS,UNIENTER.NS,UNIPHOS ENTERPRISES LTD,Producer Manufacturing
SGRL.NS,SGRL.NS,SHREE GANESH REMEDIES LIMITED,Health Technology
AQFINTECH.NS,AQFINTECH.NS,ALGOQUANT FINTECH LIMITED,Finance
SSEGL.NS,SSEGL.NS,SATHLOKHAR SYN E&C GLOB L,Industrial Services
BAJAJHCARE.NS,BAJAJHCARE.NS,BAJAJ HEALTHCARE LIMITED,Health Technology
MORGANITE.NS,MORGANITE.NS,MORGANITE CRUCIBLE (INDIA) LTD,Producer Manufacturing
GARGI.NS,GARGI.NS,PNGS GARGI FASHION JEWELLERY L,Retail Trade
ZUARIIND.NS,ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,Process Industries
ATL.NS,ATL.NS,ALLCARGO TERMINALS LIMITED,Transportation
GANESHBE.NS,GANESHBE.NS,GANESH BENZOPLAST LTD.,Process Industries
APTECHT.NS,APTECHT.NS,APTECH LTD,Commercial Services
URJA.NS,URJA.NS,URJA GLOBAL LTD.,Electronic Technology
GFLLIMITED.NS,GFLLIMITED.NS,GFL LTD,Consumer Services
SUDARSHAN.NS,SUDARSHAN.NS,SUDARSHAN PHARMA INDUSTRIES LI,Health Technology
ESFL.NS,ESFL.NS,ESSEN SPECIALITY FILMS L,Producer Manufacturing
GGBL.NS,GGBL.NS,GANESH GREEN BHARAT LTD,Electronic Technology
RUSHIL.NS,RUSHIL.NS,RUSHIL DECOR LTD.,Non-Energy Minerals
BLAL.NS,BLAL.NS,BEML LAND ASSETS LTD,Finance
NAHARSPING.NS,NAHARSPING.NS,NAHAR SPINNING MILLS LTD.,Process Industries
SUTLEJTEX.NS,SUTLEJTEX.NS,SUTLEJ TEXT & INDUS LTD,Process Industries
OSWALAGRO.NS,OSWALAGRO.NS,OSWAL AGRO MILLS LTD,Finance
PRIMO.NS,PRIMO.NS,PRIMO CHEMICALS LIMITED,Process Industries
RATNAVEER.NS,RATNAVEER.NS,RATNAVEER PRECISION ENGINEERIN,Non-Energy Minerals
DENTALKART.NS,DENTALKART.NS,VASA DENTICITY LTD,Retail Trade
RACLGEAR.NS,RACLGEAR.NS,RACL GEARTECH LIMITED,Producer Manufacturing
TREL.NS,TREL.NS,TRANSINDIA REAL ESTATE L,Finance
FAZE3Q.NS,FAZE3Q.NS,FAZE THREE LTD,Process Industries
SICALLOG.NS,SICALLOG.NS,SICAL LOGISTICS LTD.,Transportation
INNOVANA.NS,INNOVANA.NS,INNOVANA THINKLABS LTD.,Technology Services
CNCRD.NS,CNCRD.NS,CONCORD CONTROL SYSTEMS LIMITE,Electronic Technology
WAAREE.NS,WAAREE.NS,WAAREE TECHNOLOGIES LIMITED,Process Industries
ANUHPHR.NS,ANUHPHR.NS,ANUH PHARMA LTD.,Health Technology
SWISSMLTRY.NS,SWISSMLTRY.NS,SWISS MILITARY CONSUMER GOODS,Distribution Services
GANDHITUBE.NS,GANDHITUBE.NS,GANDHI SPECIAL TUBES LTD.,Non-Energy Minerals
VOITHPAPR.NS,VOITHPAPR.NS,VOITH PAPER FABRICS INDIA LTD.,Process Industries
SHALPAINTS.NS,SHALPAINTS.NS,SHALIM PAINTS LTD,Process Industries
DANLAW.NS,DANLAW.NS,DANLAW TECHNOLOGIES INDIA LTD.,Technology Services
KRYSTAL.NS,KRYSTAL.NS,KRYSTAL INTEGRATED SERVICES LI,Commercial Services
GHCLTEXTIL.NS,GHCLTEXTIL.NS,GHCL TEXTILES LIMITED,Process Industries
BODALCHEM.NS,BODALCHEM.NS,BODAL CHEMICALS LTD.,Process Industries
GIRIRAJ.NS,GIRIRAJ.NS,GIRIRAJ CIVIL DEVP LTD,Industrial Services
SARVESHWAR.NS,SARVESHWAR.NS,SARVESHWAR FOODS LTD,Process Industries
LINC.NS,LINC.NS,LINC LIMITED,Consumer Non-Durables
NAPEROL.NS,NAPEROL.NS,NAPEROL INVESTMENTS LIMITED,Process Industries
TIRUPATI.NS,TIRUPATI.NS,SHREE TIRUPATI BALAJEE,Process Industries
BPLPHARMA.NS,BPLPHARMA.NS,BHARAT PARENTERALS LIMITED,Health Technology
FERMENTA.NS,FERMENTA.NS,FERMENTA BIOTECH LIMITED,Health Technology
STEL.NS,STEL.NS,STEL HOLDINGS LIMITED,Finance
FOODSIN.NS,FOODSIN.NS,FOODS & INNS LTD.,Consumer Non-Durables
NCLIND.NS,NCLIND.NS,NCL INDUSTRIES LTD,Non-Energy Minerals
COOLCAPS.NS,COOLCAPS.NS,COOL CAPS INDUSTRIES LTD,Producer Manufacturing
MALLCOM.NS,MALLCOM.NS,MALLCOM (INDIA) LTD.,Consumer Non-Durables
KPL.NS,KPL.NS,KWALITY PHARMACEUTICALS LIMITE,Health Technology
FOCUS.NS,FOCUS.NS,FOCUS LIGHTG & FIXTRS LTD,Producer Manufacturing
KRITI.NS,KRITI.NS,KRITI INDUSTRIES IND LTD,Producer Manufacturing
RSWM.NS,RSWM.NS,RSWM LTD.,Process Industries
VMARCIND.NS,VMARCIND.NS,V MARC INDIA LTD,Producer Manufacturing
STCINDIA.NS,STCINDIA.NS,STATE TRADING CORPORATION OF I,Distribution Services
AMBIKCO.NS,AMBIKCO.NS,AMBIKA COTTON MILL LTD.,Process Industries
ENIL.NS,ENIL.NS,ENTERTAIN NET. IND. LTD.,Consumer Services
CAREERP.NS,CAREERP.NS,CAREER POINT LTD.,Consumer Services
POOJAENT.NS,POOJAENT.NS,VASHU BHAGNANI INDUSTRIES LIMI,Consumer Services
20MICRONS.NS,20MICRONS.NS,20 MICRONS LTD,Process Industries
IIRM.NS,IIRM.NS,IIRM HOLDINGS INDIA LIMITED,Producer Manufacturing
HALDYNGL.NS,HALDYNGL.NS,HALDYN GLASS LTD,Process Industries
UGARSUGAR.NS,UGARSUGAR.NS,THE UGAR SUGAR WORKS LTD,Process Industries
CHEMCON.NS,CHEMCON.NS,CHEMCON SPECIAL CHEM LTD,Process Industries
BIRLAMONEY.NS,BIRLAMONEY.NS,ADITYA BIRLA MONEY LTD,Finance
SBC.NS,SBC.NS,SBC EXPORTS LTD,Distribution Services
BIL.NS,BIL.NS,BHARTIYA INTERNATIONAL LTD.,Consumer Non-Durables
RDBRIL.NS,RDBRIL.NS,RDB REALTY & INFRASTRUCTURE LT,Finance
SAPL.NS,SAPL.NS,SAR AUTO PRODUCTS LIMITED,Producer Manufacturing
SILVERTUC.NS,SILVERTUC.NS,SILVER TOUCH TECHNO LTD,Technology Services
RBMINFRA.NS,RBMINFRA.NS,RBM INFRACON LTD,Industrial Services
MINDTECK.NS,MINDTECK.NS,MINDTECK (INDIA) LTD,Technology Services
NDL.NS,NDL.NS,NANDAN DENIM LIMITED,Process Industries
ALLETEC.NS,ALLETEC.NS,ALL E TECHNOLOGIES LTD,Technology Services
SPRIGHT.NS,SPRIGHT.NS,SPRIGHT AGRO LIMITED,Distribution Services
TRANSPEK.NS,TRANSPEK.NS,TRANSPEK INDUSTRY LTD.,Process Industries
IRIS.NS,IRIS.NS,IRIS BUSINESS SERV LTD,Technology Services
KAYCEEI.NS,KAYCEEI.NS,KAYCEE INDUSTRIES LTD.,Producer Manufacturing
VISAKAIND.NS,VISAKAIND.NS,VISAKA INDUSTRIES LTD,Process Industries
AXTEL.NS,AXTEL.NS,AXTEL INDUSTRIES LTD.,Producer Manufacturing
ROHLTD.NS,ROHLTD.NS,ROYAL ORCHID HOTELS LTD.,Consumer Services
SPELS.NS,SPELS.NS,SPEL SEMICONDUCTOR LTD.,Electronic Technology
BASILIC.NS,BASILIC.NS,BASILIC FLY STUDIO LTD,Consumer Services
LIBERTSHOE.NS,LIBERTSHOE.NS,LIBERTYSHOESLTD,Consumer Non-Durables
ORIENTPPR.NS,ORIENTPPR.NS,ORIENT PAPER AND INDS LTD,Process Industries
ALPHALOGIC.NS,ALPHALOGIC.NS,ALPHALOGIC TECHSYS LIMITED,Commercial Services
BHAGERIA.NS,BHAGERIA.NS,BHAGERIA INDUSTRIES LIMITED,Process Industries
DBOL.NS,DBOL.NS,DHAMPUR BIO ORGANICS LIMITED,Process Industries
MMP.NS,MMP.NS,MMP INDUSTRIES LTD,Non-Energy Minerals
DHANBANK.NS,DHANBANK.NS,DHANLAXMI BANK LIMITED,Finance
ASIANTILES.NS,ASIANTILES.NS,ASIAN GRANITO INDIA LTD.,Producer Manufacturing
NECLIFE.NS,NECLIFE.NS,NECTAR LIFESCIENCES LTD.,Health Technology
RAJPALAYAM.NS,RAJPALAYAM.NS,RAJAPALAYAM MILLS LTD.,Process Industries
ZODIAC.NS,ZODIAC.NS,ZODIAC ENERGY LTD,Producer Manufacturing
SHIVALIK.NS,SHIVALIK.NS,SHIVALIK RASAYAN LTD,Process Industries
AIMTRON.NS,AIMTRON.NS,AIMTRON ELECTRONICS LTD,Electronic Technology
TRACXN.NS,TRACXN.NS,TRACXN TECHNOLOGIES LIMITED,Technology Services
VINYAS.NS,VINYAS.NS,VINYAS INNOVATIVE TECH L,Electronic Technology
VHLTD.NS,VHLTD.NS,VICEROY HOTELS LTD.,Consumer Services
JAYBEE.NS,JAYBEE.NS,JAY BEE LAMINATIONS LTD,Non-Energy Minerals
TRANSWORLD.NS,TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMI,Transportation
PYRAMID.NS,PYRAMID.NS,PYRAMID TECHNOPLAST LIMITED,Producer Manufacturing
RBZJEWEL.NS,RBZJEWEL.NS,RBZ JEWELLERS LTD,Consumer Durables
GEECEE.NS,GEECEE.NS,GEECEE VENTURES LIMITED,Finance
VOEPL.NS,VOEPL.NS,VIRTUOSO OPTOELECTRONICS LIMIT,Health Technology
NITCO.NS,NITCO.NS,NITCO LTD,Producer Manufacturing
JAYAGROGN.NS,JAYAGROGN.NS,JAYANT AGRO ORGANICS LTD,Process Industries
GVKPIL.NS,GVKPIL.NS,GVK POW. & INFRA LTD.,Industrial Services
ONMOBILE.NS,ONMOBILE.NS,ONMOBILE,Communications
APS.NS,APS.NS,AUSTRALIAN PREM SOLAR I L,Electronic Technology
KSE.NS,KSE.NS,KSE LTD.,Process Industries
SHREEPUSHK.NS,SHREEPUSHK.NS,SHRE PUSH CHEM & FERT LTD,Process Industries
ZUARI.NS,ZUARI.NS,ZUARI AGRO CHEMICALS LTD.,Process Industries
SPENCERS.NS,SPENCERS.NS,SPENCER'S RETAIL LIMITED,Retail Trade
FOCE.NS,FOCE.NS,FOCE INDIA LTD,Consumer Durables
KRRAIL.NS,KRRAIL.NS,K&R RAIL ENGINEERING LIMITED,Industrial Services
SHARDUL.NS,SHARDUL.NS,SHARDUL SECURITIES LTD.,Finance
WIMPLAST.NS,WIMPLAST.NS,WIM PLAST LTD.,Consumer Durables
PARSVNATH.NS,PARSVNATH.NS,PARSVNATH DEVELOPER LTD,Finance
TEMBO.NS,TEMBO.NS,TEMBO GLOBAL IND LTD,Producer Manufacturing
TAALENT.NS,TAALENT.NS,TAAL ENTERPRISES LIMITED,Transportation
RADIANTCMS.NS,RADIANTCMS.NS,RADIANT CASH MANAGEMENT SERVIC,Commercial Services
APEX.NS,APEX.NS,APEX FROZEN FOODS LTD,Consumer Non-Durables
DECCANCE.NS,DECCANCE.NS,DECCAN CEMENTS LTD,Non-Energy Minerals
GSLSU.NS,GSLSU.NS,GLOBAL SURFACES LTD,Non-Energy Minerals
SJLOGISTIC.NS,SJLOGISTIC.NS,S J LOGISTICS (INDIA) LTD,Transportation
IITL.NS,IITL.NS,INDUSTRIAL INVESTMENT TRUST LT,Finance
ELDEHSG.NS,ELDEHSG.NS,ELDECO HOUSING & INDUSTRIES LT,Finance
ADCINDIA.NS,ADCINDIA.NS,ADC INDIA COMMUNICATIONS LIMIT,Electronic Technology
WSI.NS,WSI.NS,W.S.INDUSTRIES (INDIA) LTD.,Producer Manufacturing
SURAJLTD.NS,SURAJLTD.NS,SURAJ LTD,Non-Energy Minerals
RUBYMILLS.NS,RUBYMILLS.NS,RUBY MILLS LTD.,Process Industries
ACL.NS,ACL.NS,ANDHRA CEMENTS LTD.,Non-Energy Minerals
GARUDA.NS,GARUDA.NS,GARUDA CONSTRUCT N ENG L,Industrial Services
VIKASLIFE.NS,VIKASLIFE.NS,VIKAS LIFECARE LTD,Distribution Services
FORBESCO.NS,FORBESCO.NS,FORBES & COMPANY LTD.,Producer Manufacturing
IIL.NS,IIL.NS,INTEGRATED INDUSTRIES LIMITED,Electronic Technology
EVEXIA.NS,EVEXIA.NS,EVEXIA LIFECARE LIMITED,Energy Minerals
FRONTSP.NS,FRONTSP.NS,FRONTIER SPRINGS LTD.,Producer Manufacturing
AFFORDABLE.NS,AFFORDABLE.NS,AFFORD ROBO & AUTO LTD,Producer Manufacturing
AKCAPIT.NS,AKCAPIT.NS,A.K.CAPITAL SERVICES LTD.,Finance
TPLPLASTEH.NS,TPLPLASTEH.NS,TPL PLASTECH LTD,Process Industries
VILAS.NS,VILAS.NS,VILAS TRANSCORE LTD,Electronic Technology
FILATFASH.NS,FILATFASH.NS,FILATEX FASHIONS LTD,Process Industries
ESSARSHPNG.NS,ESSARSHPNG.NS,ESSAR SHIPPING LTD.,Transportation
CSLFINANCE.NS,CSLFINANCE.NS,CSL FINANCE LIMITED,Finance
GLOSTERLTD.NS,GLOSTERLTD.NS,GLOSTER LTD,Process Industries
SUKHJITS.NS,SUKHJITS.NS,SUKHJIT STARCH & CHEMICALS LTD,Consumer Non-Durables
SPECIALITY.NS,SPECIALITY.NS,SPECIALITY RESTAURANTS LTD.,Consumer Services
PAVNAIND.NS,PAVNAIND.NS,PAVNA INDUSTRIES LTD,Producer Manufacturing
ALBERTDAVD.NS,ALBERTDAVD.NS,ALBERT DAVID LTD,Health Technology
NRL.NS,NRL.NS,NUPUR RECYCLERS LTD,Non-Energy Minerals
EKI.NS,EKI.NS,EKI ENERGY SERVICES LIMITED,Utilities
SARLAPOLY.NS,SARLAPOLY.NS,SARLA PERF. FIBERS LTD,Process Industries
PVP.NS,PVP.NS,PVP VENTURES LTD,Technology Services
MCCHRLS_B.NS,MCCHRLS_B.NS,MAC CHARLES (INDIA) LTD.,Finance
JPOLYINVST.NS,JPOLYINVST.NS,JINDAL POLY INVESTMENT AND FIN,Finance
CHEMBOND.NS,CHEMBOND.NS,CHEMBOND CHEMICALS LTD.,Process Industries
PERMAGN.NS,PERMAGN.NS,PERMANENT MAGNETS LTD.,Producer Manufacturing
ONWARDTEC.NS,ONWARDTEC.NS,ONWARD TECHNOLOGIES LTD.,Technology Services
WANBURY.NS,WANBURY.NS,WANBURY LTD,Health Technology
UPHOT.NS,UPHOT.NS,U.P.HOTELS LTD.,Consumer Services
AERPACE.NS,AERPACE.NS,AERPACE INDUSTRIES LIMITED,Distribution Services
CIANAGRO.NS,CIANAGRO.NS,CIAN AGRO IND & INFRA LTD,Process Industries
TIGERLOGS.NS,TIGERLOGS.NS,TIGER LOGISTICS (INDIA) LTD,Transportation
CHEVIOT.NS,CHEVIOT.NS,CHEVIOT CO.LTD.,Process Industries
TNPETRO.NS,TNPETRO.NS,TAMILNADU PETROPRODUCTS L,Process Industries
TITANBIO.NS,TITANBIO.NS,TITAN BIOTECH LTD.,Health Technology
SCHAND.NS,SCHAND.NS,S CHAND AND COMPANY LTD,Consumer Services
ROBU.NS,ROBU.NS,MACFOS LIMITED,Retail Trade
JINDALPHOT.NS,JINDALPHOT.NS,JINDAL PHOTO LTD,Finance
RBL.NS,RBL.NS,RANE BRAKE LINING LTD.,Producer Manufacturing
HPAL.NS,HPAL.NS,HP ADHESIVES LIMITED,Non-Energy Minerals
VRAJ.NS,VRAJ.NS,VRAJ IRON AND STEEL LTD,Non-Energy Minerals
MONEYBOXX.NS,MONEYBOXX.NS,MONEYBOXX FINANCE LIMITED,Finance
INTEGRAEN.NS,INTEGRAEN.NS,INTEGRA ENGINEERING INDIA LTD.,Producer Manufacturing
RMC.NS,RMC.NS,RMC SWITCHGEARS LIMITED,Producer Manufacturing
DBEIL.NS,DBEIL.NS,DEEPAK BUILDERS AND ENGINEERS,Industrial Services
HAMPTON.NS,HAMPTON.NS,HAMPTON SKY REALTY LIMITED,Finance
KNAGRI.NS,KNAGRI.NS,KN AGRI RESOURCES LTD,Process Industries
DIGISPICE.NS,DIGISPICE.NS,DIGISPICE TECHNOLOGIES LTD,Technology Services
VISHNUINFR.NS,VISHNUINFR.NS,VISHNUSURYA PROJ N INFR L,Non-Energy Minerals
TVSELECT.NS,TVSELECT.NS,TVS ELECTRONICS LTD,Electronic Technology
SHIVTEXCHEM.NS,SHIVTEXCHEM.NS,SHIV TEXCHEM LIMITED,Distribution Services
REPRO.NS,REPRO.NS,REPRO INDIA LTD,Commercial Services
NITTAGELA.NS,NITTAGELA.NS,NITTA GELATIN INDIA LTD.,Consumer Non-Durables
KRITINUT.NS,KRITINUT.NS,KRITI NUTRIENTS LTD,Process Industries
NILE.NS,NILE.NS,NILE LTD.,Non-Energy Minerals
BELLACASA.NS,BELLACASA.NS,BELLA CASA FASHION & RETAIL LI,Consumer Durables
COFFEEDAY.NS,COFFEEDAY.NS,COFFEE DAY ENTERPRISES LIMITED,Consumer Services
AEPL.NS,AEPL.NS,ARTEMIS ELECTRICALS AND PROJEC,Producer Manufacturing
MOS.NS,MOS.NS,MOS UTILITY LTD,Technology Services
RNBDENIMS.NS,RNBDENIMS.NS,R&B DENIMS LTD,Process Industries
MANBA.NS,MANBA.NS,MANBA FINANCE LIMITED,Finance
KISAN.NS,KISAN.NS,KISAN MOULDINGS LTD.,Producer Manufacturing
DMCC.NS,DMCC.NS,DMCC SPECIALITY CHEMICALS,Process Industries
LANCER.NS,LANCER.NS,LANCER CONTAINER LINES LIMITED,Transportation
HINDCOMPOS.NS,HINDCOMPOS.NS,HINDUSTAN COMPOSITES LTD.,Producer Manufacturing
BEDMUTHA.NS,BEDMUTHA.NS,BEDMUTHA INDUSTRIES LTD.,Non-Energy Minerals
ANDHRAPET.NS,ANDHRAPET.NS,ANDHRA PETROCHEMICALS LTD.,Process Industries
TARACHAND.NS,TARACHAND.NS,TARA CHAND INFRA SOLN LTD,Finance
BLACKROSE.NS,BLACKROSE.NS,BLACK ROSE INDUSTRIES LTD.,Distribution Services
SAKAR.NS,SAKAR.NS,SAKAR HEALTHCARE LTD,Health Technology
KIRANVYPAR.NS,KIRANVYPAR.NS,KIRAN VYAPAR LTD,Finance
EMKAY.NS,EMKAY.NS,EMKAY GLOBAL FIN SERV LTD,Finance
KAMOPAINTS.NS,KAMOPAINTS.NS,KAMDHENU VENTURES LTD,Process Industries
KHADIM.NS,KHADIM.NS,KHADIM INDIA LTD,Consumer Non-Durables
SUNSHIEL.NS,SUNSHIEL.NS,SUNSHIELD CHEMICALS LTD.,Process Industries
DENORA.NS,DENORA.NS,DE NORA INDIA LTD,Electronic Technology
KHAICHEM.NS,KHAICHEM.NS,KHAITAN CHEM & FERT LTD,Process Industries
CCCL.NS,CCCL.NS,CONS. CONST. CONSORT LTD,Industrial Services
DICIND.NS,DICIND.NS,DIC INDIA LTD.,Process Industries
TAC.NS,TAC.NS,TAC INFOSEC LTD,Technology Services
RPPINFRA.NS,RPPINFRA.NS,R.P.P INFRA PROJECTS LTD.,Industrial Services
MIIL.NS,MIIL.NS,MEGHNA INFRACON INFRASTRUCTURE,Finance
STOVACQ.NS,STOVACQ.NS,STOVEC INDUSTRIES LTD.,Producer Manufacturing
CYBERTECH.NS,CYBERTECH.NS,CYBERTECH SYSTEMS AND SOFTWARE,Technology Services
INDSWFTLAB.NS,INDSWFTLAB.NS,IND SWIFT LABORATORIES LTD,Health Technology
GOODRICKE.NS,GOODRICKE.NS,GOODRICKE GROUP LTD.,Process Industries
SAKUMA.NS,SAKUMA.NS,SAKUMA EXPORTS LTD,Distribution Services
SILINV.NS,SILINV.NS,SIL INVESTMENTS LTD.,Finance
MODINSU.NS,MODINSU.NS,MODERN INSULATORS LTD.,Producer Manufacturing
LGHL.NS,LGHL.NS,LAXMI GOLDORNA HOUSE LTD,Consumer Durables
BHARATSE.NS,BHARATSE.NS,BHARAT SEATS LTD.,Producer Manufacturing
VINYLINDIA.NS,VINYLINDIA.NS,VINYL CHEMICALS (INDIA) LTD.,Distribution Services
MENONBE.NS,MENONBE.NS,MENON BEARINGS LTD.,Producer Manufacturing
MEDICAMEQ.NS,MEDICAMEQ.NS,MEDICAMEN BIOTECH LTD.,Health Technology
RSSOFTWARE.NS,RSSOFTWARE.NS,R.S.SOFTWARE INDIA LTD.,Technology Services
SURAJ.NS,SURAJ.NS,SURAJ PRODUCTS LTD.,Non-Energy Minerals
BIRLACABLE.NS,BIRLACABLE.NS,BIRLA CABLE LTD,Producer Manufacturing
SEJALLTD.NS,SEJALLTD.NS,SEJAL GLASS LIMITED,Process Industries
TOLINS.NS,TOLINS.NS,TOLINS TYRES LTD,Consumer Durables
AURUM.NS,AURUM.NS,AURUM PROPTECH LTD,Technology Services
AURUMPP1.E1.NS,AURUMPP1.E1.NS,AURUM RS. 3.12 PPD UP,Technology Services
AURUMPP.NS,AURUMPP.NS,AURUM PROPTECH LIMITED,Technology Services
SAHAJSOLAR.NS,SAHAJSOLAR.NS,SAHAJ SOLAR LTD,Electronic Technology
BRIGHT.NS,BRIGHT.NS,BRIGHT OUTDOOR MEDIA LIMITED,Commercial Services
VELJAN.NS,VELJAN.NS,VELJAN DENISON LIMITED,Producer Manufacturing
HMVL.NS,HMVL.NS,HINDUSTAN MEDIA VENTURES LTD.,Consumer Services
PREVEST.NS,PREVEST.NS,PREVEST DENPRO LIMITED,Health Technology
RUDRAECO.NS,RUDRAECO.NS,RUDRA ECOVATION LIMITED,Process Industries
MKVENTURES.NS,MKVENTURES.NS,MKVENTURES CAPITAL LIMITED,Finance
AVG.NS,AVG.NS,AVG LOGISTICS LIMITED,Transportation
EMAMIPAP.NS,EMAMIPAP.NS,EMAMI PAPER MILLS LTD.,Process Industries
MUTHOOTCAP.NS,MUTHOOTCAP.NS,MUTHOOT CAP SERV LTD,Finance
INDOBORAX.NS,INDOBORAX.NS,INDO BORAX & CHEMICALS LTD.,Process Industries
GOACARBON.NS,GOACARBON.NS,GOA CARBON LTD,Process Industries
ADVANIHOTR.NS,ADVANIHOTR.NS,ADVANI HOTELS & RESORTS (INDIA,Consumer Services
PLASTIBLEN.NS,PLASTIBLEN.NS,PLASTIBLENDS INDIA LTD.,Process Industries
